service_category,provider_id,provider_name,payer,total_claims,total_paid,total_allowed,denial_rate,avg_paid_per_claim,benchmark_total,paid_share,benchmark_variance_amount,benchmark_variance_pct
Emergency,PRV039,Provider Group 39,Medicare Advantage,15,22126.34,28676.86,0.06666666666666667,1475.0893333333333,28741.8,0.0010205729714058717,-64.93999999999869,-0.0022594270365808226
Professional,PRV014,Provider Group 14,Commercial,75,22102.43,25849.25,0.02666666666666667,294.6990666666667,19996.88,0.001019470127476586,5852.369999999999,0.2926641556082748
Professional,PRV012,Provider Group 12,Commercial,71,22017.68,25054.27,0.014084507042253521,310.1081690140845,18899.08,0.0010155610508138099,6155.189999999999,0.32568728213225184
Professional,PRV005,Provider Group 05,Commercial,74,21988.86,25027.17,0.013513513513513514,297.14675675675676,19939.05,0.001014231734124474,5088.119999999999,0.2551836722411549
Professional,PRV040,Provider Group 40,Commercial,73,21804.17,24708.48,0.0,298.6872602739726,19210.8,0.001005712945111517,5497.68,0.28617652570429136
Professional,PRV025,Provider Group 25,Commercial,71,21781.93,26554.22,0.07042253521126761,306.78774647887326,20174.11,0.0010046871295955272,6380.110000000001,0.3162523650361776
Emergency,PRV038,Provider Group 38,Commercial,14,21587.55,24070.100000000002,0.0,1541.9678571428572,19487.58,0.0009957213912862599,4582.52,0.23515079861121801
Professional,PRV036,Provider Group 36,Commercial,66,21539.05,26785.41,0.07575757575757576,326.3492424242424,19965.91,0.0009934843385647893,6819.5,0.34155718422050385
Emergency,PRV024,Provider Group 24,Commercial,14,21380.57,26431.05,0.07142857142857142,1527.1835714285714,19164.99,0.0009861744805173941,7266.059999999998,0.3791319484121827
Outpatient,PRV017,Provider Group 17,Exchange,18,21359.88,33787.33,0.2222222222222222,1186.66,27328.67,0.0009852201584388946,6458.6600000000035,0.23633275969888048
Inpatient,PRV018,Provider Group 18,Managed Medicaid,6,21355.37,28520.78,0.16666666666666666,3559.228333333333,29841.760000000002,0.000985012135598197,-1320.9800000000032,-0.04426615588356729
Outpatient,PRV038,Provider Group 38,Medicare Advantage,23,21309.82,24184.83,0.0,926.5139130434783,21442.41,0.00098291115103195,2742.420000000002,0.12789700411474278
Inpatient,PRV015,Provider Group 15,Exchange,5,21304.38,23644.010000000002,0.0,4260.876,21588.95,0.000982660232128758,2055.0600000000013,0.09519036358878043
Outpatient,PRV029,Provider Group 29,Managed Medicaid,26,21241.93,28736.81,0.07692307692307693,816.9973076923077,38531.65,0.0009797797384698747,-9794.84,-0.2542024543459727
Outpatient,PRV039,Provider Group 39,Managed Medicaid,24,21225.25,24199.62,0.0,884.3854166666666,29129.850000000002,0.0009790103768328824,-4930.230000000003,-0.16925009912512431
Professional,PRV011,Provider Group 11,Commercial,69,21020.96,25363.96,0.07246376811594203,304.65159420289854,19519.89,0.0009695875417716609,5844.07,0.2993905191064089
Outpatient,PRV002,Provider Group 02,Medicare Advantage,24,20988.92,25955.88,0.08333333333333333,874.5383333333333,24115.13,0.0009681097032315388,1840.75,0.07633174691573298
Professional,PRV008,Provider Group 08,Commercial,71,20963.85,25838.39,0.07042253521126761,295.26549295774646,19541.36,0.0009669533545361312,6297.029999999999,0.3222411336774922
Outpatient,PRV008,Provider Group 08,Managed Medicaid,23,20890.67,24368.36,0.043478260869565216,908.29,27290.45,0.0009635779417906215,-2922.09,-0.10707371992766701
Outpatient,PRV013,Provider Group 13,Medicare Advantage,25,20807.33,23533.98,0.0,832.2932000000001,21871.23,0.0009597339010935627,1662.75,0.0760245308562893
Inpatient,PRV017,Provider Group 17,Exchange,4,20357.43,22733.13,0.0,5089.3575,19598.53,0.0009389823543020236,3134.600000000002,0.15994056697109438
Professional,PRV033,Provider Group 33,Commercial,83,20289.91,23946.37,0.03614457831325301,244.45674698795182,18111.28,0.0009358680079153493,5835.09,0.3221798790587965
Outpatient,PRV020,Provider Group 20,Managed Medicaid,21,20144.59,23770.52,0.0,959.2661904761904,28832.39,0.000929165152214646,-5061.869999999999,-0.17556192878911528
Outpatient,PRV024,Provider Group 24,Managed Medicaid,21,20072.85,23697.579999999998,0.047619047619047616,955.8499999999999,27306.75,0.0009258561591788045,-3609.170000000002,-0.13217134957473892
Professional,PRV031,Provider Group 31,Commercial,81,20053.41,23395.38,0.037037037037037035,247.57296296296295,18119.83,0.0009249594930982811,5275.549999999999,0.29114787500765726
Emergency,PRV011,Provider Group 11,Commercial,12,19880.16,26105.04,0.08333333333333333,1656.68,19792.84,0.000916968371778801,6312.200000000001,0.31891330400286166
Outpatient,PRV029,Provider Group 29,Exchange,13,19700.31,22342.4,0.0,1515.4084615384616,21920.57,0.0009086728267900072,421.83000000000175,0.01924356894004133
Outpatient,PRV033,Provider Group 33,Medicare Advantage,28,19502.67,23101.11,0.03571428571428571,696.5239285714285,22299.93,0.0008995567216380184,801.1800000000003,0.035927467036892057
Inpatient,PRV032,Provider Group 32,Managed Medicaid,7,19430.85,32200.57,0.2857142857142857,2775.835714285714,35363.72,0.0008962440386183065,-3163.1500000000015,-0.08944618948459046
Outpatient,PRV004,Provider Group 04,Managed Medicaid,16,19397.11,22905.78,0.0,1212.319375,25908.27,0.0008946877879209372,-3002.4900000000016,-0.11588925080678877
Imaging,PRV029,Provider Group 29,Commercial,28,19377.15,22235.57,0.0,692.0410714285715,18699.82,0.0008937671369452557,3535.75,0.189079360122183
Professional,PRV024,Provider Group 24,Commercial,60,19330.2,22584.7,0.03333333333333333,322.17,17530.85,0.0008916015776612753,5053.850000000002,0.28828322642655674
Professional,PRV023,Provider Group 23,Commercial,68,19033.71,23056.16,0.08823529411764706,279.90749999999997,17606.38,0.0008779260361893406,5449.779999999999,0.309534384694639
Inpatient,PRV035,Provider Group 35,Exchange,4,19020.37,21503.55,0.0,4755.0925,19371.07,0.0008773107313789402,2132.4799999999996,0.11008581353533901
Outpatient,PRV018,Provider Group 18,Managed Medicaid,19,18826.95,23164.72,0.05263157894736842,990.892105263158,27542.45,0.0008683892728761185,-4377.73,-0.15894482880063318
Outpatient,PRV001,Provider Group 01,Managed Medicaid,26,18822.34,23785.89,0.11538461538461539,723.9361538461538,28262.36,0.0008681766375555829,-4476.470000000001,-0.1583898159955503
Emergency,PRV018,Provider Group 18,Medicare Advantage,11,18661.99,21015.7,0.0,1696.5445454545456,20486.98,0.0008607805261352156,528.7200000000012,0.025807610492127254
Inpatient,PRV022,Provider Group 22,Exchange,2,18498.18,22166.81,0.0,9249.09,17046.86,0.0008532248229124504,5119.950000000001,0.30034563550120086
Outpatient,PRV034,Provider Group 34,Managed Medicaid,15,18424.97,22135.1,0.06666666666666667,1228.3313333333333,25291.87,0.0008498480264229893,-3156.7700000000004,-0.12481362588056955
Emergency,PRV007,Provider Group 07,Medicare Advantage,12,18366.100000000002,23009.11,0.08333333333333333,1530.5083333333334,20723.69,0.0008471326595423094,2285.420000000002,0.1102805533184487
Outpatient,PRV014,Provider Group 14,Medicare Advantage,17,18335.94,22891.170000000002,0.058823529411764705,1078.5847058823529,21389.84,0.0008457415356231432,1501.3300000000017,0.07018893081949196
Outpatient,PRV005,Provider Group 05,Exchange,17,18205.420000000002,20852.04,0.0,1070.9070588235295,18202.19,0.0008397213269384764,2649.850000000002,0.1455786364168269
Imaging,PRV018,Provider Group 18,Commercial,27,18166.22,20476.38,0.0,672.8229629629631,15488.53,0.0008379132348419475,4987.85,0.32203508015286153
Professional,PRV027,Provider Group 27,Commercial,68,18150.97,21703.34,0.058823529411764705,266.9260294117647,16706.19,0.0008372098316666397,4997.1500000000015,0.29911966762020553
Outpatient,PRV036,Provider Group 36,Managed Medicaid,25,18099.71,24134.16,0.16,723.9884,26622.510000000002,0.0008348454745016378,-2488.350000000002,-0.09346789615254167
Imaging,PRV023,Provider Group 23,Commercial,29,18085.06,22728.93,0.06896551724137931,623.6227586206898,17014.54,0.0008341697462053586,5714.389999999999,0.33585333485360164
Professional,PRV039,Provider Group 39,Commercial,61,18053.1,22228.01,0.06557377049180328,295.9524590163934,16466.6,0.0008326955976491069,5761.41,0.3498846149174693
Professional,PRV003,Provider Group 03,Commercial,75,18018.93,23036.73,0.08,240.2524,17205.920000000002,0.0008311195132884338,5830.809999999998,0.33888394227103213
Inpatient,PRV014,Provider Group 14,Exchange,3,17878.57,20926.96,0.0,5959.5233333333335,16823.56,0.0008246454365876993,4103.399999999998,0.24390794813939484
Outpatient,PRV028,Provider Group 28,Medicare Advantage,23,17875.18,20104.43,0.0,777.1817391304348,19082.06,0.0008244890735211884,1022.369999999999,0.053577548755218196
Professional,PRV030,Provider Group 30,Commercial,69,17791.04,20370.07,0.028985507246376812,257.84115942028984,15743.24,0.0008206081329854247,4626.83,0.29389312492218883
Inpatient,PRV010,Provider Group 10,Managed Medicaid,4,17597.04,20196.91,0.0,4399.26,24376.96,0.0008116599220995421,-4180.049999999999,-0.1714754423849405
Inpatient,PRV020,Provider Group 20,Exchange,2,17574.65,19959.71,0.0,8787.325,15652.23,0.0008106271878637951,4307.48,0.27519912498091326
Emergency,PRV003,Provider Group 03,Medicare Advantage,16,17563.23,20057.71,0.0,1097.701875,18544.43,0.0008101004426662859,1513.2799999999988,0.08160293953494385
Outpatient,PRV014,Provider Group 14,Managed Medicaid,20,17417.35,19652.61,0.0,870.8675,24747.44,0.0008033717570784892,-5094.829999999998,-0.20587301151149365
Outpatient,PRV002,Provider Group 02,Exchange,14,17241.149999999998,19864.53,0.0,1231.5107142857141,18453.69,0.0007952445676037854,1410.8400000000001,0.07645300208251034
Outpatient,PRV009,Provider Group 09,Exchange,13,17225.48,19424.24,0.07692307692307693,1325.0369230769231,18185.07,0.0007945217920131578,1239.170000000002,0.06814216277418794
Outpatient,PRV032,Provider Group 32,Managed Medicaid,24,17115.2,19387.8,0.0,713.1333333333333,22661.49,0.0007894351492477191,-3273.6900000000023,-0.14446049222712196
Emergency,PRV001,Provider Group 01,Managed Medicaid,11,17063.9,19548.17,0.0,1551.2636363636366,21842.329999999998,0.0007870689470907821,-2294.16,-0.1050327506268791
Emergency,PRV028,Provider Group 28,Medicare Advantage,13,17022.75,20675.0,0.07692307692307693,1309.4423076923076,19425.08,0.0007851709116374106,1249.9199999999983,0.06434568094442844
Professional,PRV021,Provider Group 21,Commercial,72,16999.04,19524.05,0.027777777777777776,236.0977777777778,14111.76,0.0007840772926678009,5412.289999999999,0.38353047387427214
Emergency,PRV035,Provider Group 35,Medicare Advantage,15,16991.12,20173.11,0.06666666666666667,1132.7413333333332,18045.54,0.0007837119842646246,2127.5699999999997,0.1179000462164058
Imaging,PRV009,Provider Group 09,Commercial,26,16867.9,20791.72,0.07692307692307693,648.7653846153846,16462.9,0.0007780284866081378,4328.82,0.2629439527665235
Professional,PRV019,Provider Group 19,Commercial,66,16863.9,19945.2,0.030303030303030304,255.51363636363638,15356.73,0.0007778439874146145,4588.470000000001,0.2987921256673785
Outpatient,PRV035,Provider Group 35,Exchange,12,16815.18,19775.37,0.08333333333333333,1401.265,16641.72,0.0007755967872375,3133.649999999998,0.1883008487103495
Professional,PRV037,Provider Group 37,Commercial,67,16789.87,19740.74,0.029850746268656716,250.59507462686565,14920.25,0.0007744293685904809,4820.490000000002,0.3230837284898042
Inpatient,PRV004,Provider Group 04,Managed Medicaid,4,16623.309999999998,19434.92,0.0,4155.827499999999,24008.739999999998,0.0007667468221721685,-4573.82,-0.19050645723182474
Emergency,PRV031,Provider Group 31,Commercial,12,16355.35,18500.489999999998,0.0,1362.9458333333334,13759.43,0.0007543872211980393,4741.059999999998,0.344568052601016
Emergency,PRV010,Provider Group 10,Medicare Advantage,16,16296.279999999999,19833.48,0.0625,1018.5174999999999,18176.99,0.0007516626293576831,1656.489999999998,0.09113114987684967
Emergency,PRV015,Provider Group 15,Medicare Advantage,15,16250.86,20325.02,0.06666666666666667,1083.3906666666667,17981.63,0.0007495676410152255,2343.3899999999994,0.13032133349423825
Imaging,PRV007,Provider Group 07,Commercial,22,16078.619999999999,18203.46,0.0,730.8463636363635,14577.9,0.0007416231057421099,3625.5599999999995,0.2487024880126767
Imaging,PRV026,Provider Group 26,Commercial,23,16002.23,19219.59,0.043478260869565216,695.7491304347826,15201.75,0.0007380996323937977,4017.84,0.2643011495387044
Outpatient,PRV027,Provider Group 27,Exchange,17,16000.6,19400.79,0.058823529411764705,941.2117647058824,16026.09,0.000738024448972437,3374.7000000000007,0.21057538052013938
Outpatient,PRV021,Provider Group 21,Medicare Advantage,23,15999.71,18446.37,0.043478260869565216,695.6395652173912,17336.88,0.000737983397901878,1109.489999999998,0.06399594390686202
Imaging,PRV014,Provider Group 14,Commercial,22,15944.94,18334.25,0.0,724.77,13758.74,0.0007354571426945595,4575.51,0.33255298086888774
Outpatient,PRV013,Provider Group 13,Managed Medicaid,28,15899.779999999999,20030.43,0.10714285714285714,567.8492857142857,23256.24,0.0007333741467996808,-3225.8100000000013,-0.13870728888246772
Professional,PRV022,Provider Group 22,Commercial,59,15891.89,18304.54,0.03389830508474576,269.35406779661014,13997.83,0.0007330102221404561,4306.710000000001,0.3076698316810535
Outpatient,PRV011,Provider Group 11,Managed Medicaid,19,15865.37,18231.04,0.0,835.0194736842105,21739.9,0.0007317869924873963,-3508.8600000000006,-0.16140184637463836
Outpatient,PRV008,Provider Group 08,Medicare Advantage,16,15757.3,17829.04,0.0,984.83125,16905.14,0.000726802285526379,923.9000000000015,0.054652017078829364
Outpatient,PRV014,Provider Group 14,Exchange,16,15741.15,17864.15,0.0,983.821875,16030.76,0.0007260573700325285,1833.3900000000012,0.11436700443397575
Imaging,PRV001,Provider Group 01,Commercial,22,15731.16,20323.67,0.09090909090909091,715.0527272727272,16830.28,0.0007255965832967039,3493.3899999999994,0.20756576836511334
Emergency,PRV004,Provider Group 04,Medicare Advantage,11,15729.89,17831.36,0.0,1429.99,18691.27,0.0007255380048027603,-859.9099999999999,-0.04600596963181206
Emergency,PRV011,Provider Group 11,Medicare Advantage,14,15725.37,18537.25,0.0,1123.2407142857144,17395.93,0.000725329520714079,1141.3199999999997,0.0656084497925664
Emergency,PRV026,Provider Group 26,Medicare Advantage,13,15703.91,18873.37,0.07692307692307693,1207.9930769230768,17744.39,0.0007243396825408261,1128.9799999999996,0.06362461600539661
Outpatient,PRV006,Provider Group 06,Managed Medicaid,23,15638.69,20397.29,0.13043478260869565,679.9430434782608,23212.34,0.0007213314231904279,-2815.0499999999993,-0.12127385692265404
Imaging,PRV036,Provider Group 36,Commercial,25,15516.2,16985.24,0.0,620.648,13236.14,0.000715681596636759,3749.100000000002,0.2832472306881011
Outpatient,PRV018,Provider Group 18,Exchange,12,15515.33,17247.59,0.0,1292.9441666666667,15921.04,0.0007156414680621677,1326.5499999999993,0.08332056197333837
Outpatient,PRV038,Provider Group 38,Managed Medicaid,23,15458.59,21159.4,0.17391304347826086,672.1126086956522,24787.89,0.0007130243470020389,-3628.489999999998,-0.1463815597051624
Imaging,PRV010,Provider Group 10,Commercial,21,15441.890000000001,17522.68,0.0,735.3280952380953,13170.19,0.000712254062869079,4352.49,0.3304804258708492
Inpatient,PRV021,Provider Group 21,Exchange,3,15414.47,16843.620000000003,0.0,5138.156666666667,13953.3,0.0007109893208974763,2890.3200000000033,0.20714239642235197
Emergency,PRV034,Provider Group 34,Medicare Advantage,10,15306.55,17601.33,0.0,1530.655,15560.34,0.0007060115326562163,2040.9900000000016,0.1311661570376998
Outpatient,PRV030,Provider Group 30,Managed Medicaid,18,15304.869999999999,17248.24,0.0,850.2705555555555,20257.559999999998,0.0007059340429949365,-3009.319999999996,-0.1485529352992165
Emergency,PRV024,Provider Group 24,Medicare Advantage,14,15147.800000000001,17992.9,0.07142857142857142,1081.9857142857143,18054.47,0.0006986892209132583,-61.56999999999971,-0.0034102358031002683
Outpatient,PRV008,Provider Group 08,Exchange,12,15056.07,18859.35,0.08333333333333333,1254.6725,16268.19,0.000694458193157784,2591.159999999998,0.15927770698522686
Emergency,PRV016,Provider Group 16,Medicare Advantage,11,14887.72,17672.35,0.09090909090909091,1353.4290909090907,15652.5,0.00068669308335037,2019.8499999999985,0.12904328382047586
Outpatient,PRV037,Provider Group 37,Managed Medicaid,20,14851.29,18956.55,0.1,742.5645000000001,21409.61,0.000685012756945356,-2453.0600000000013,-0.11457751916078814
Emergency,PRV001,Provider Group 01,Medicare Advantage,11,14850.32,17169.12,0.0,1350.0290909090909,15516.75,0.0006849680158909266,1652.369999999999,0.10648943883222962
Outpatient,PRV010,Provider Group 10,Exchange,13,14782.77,17319.74,0.0,1137.1361538461538,14300.36,0.000681852285760301,3019.380000000001,0.21114013912936463
Outpatient,PRV009,Provider Group 09,Managed Medicaid,20,14758.01,18090.97,0.1,737.9005,20736.05,0.0006807102357523914,-2645.079999999998,-0.12755949180292284
Professional,PRV015,Provider Group 15,Commercial,58,14722.94,18199.88,0.06896551724137931,253.8437931034483,13873.87,0.0006790926390731755,4326.01,0.31180989875211457
Outpatient,PRV007,Provider Group 07,Exchange,11,14704.630000000001,16506.13,0.0,1336.7845454545457,13993.96,0.0006782480940148224,2512.170000000002,0.17951816355056052
Emergency,PRV025,Provider Group 25,Medicare Advantage,10,14699.56,17208.59,0.0,1469.956,13551.69,0.0006780142412870315,3656.8999999999996,0.26984826246763316
Outpatient,PRV039,Provider Group 39,Exchange,12,14494.33,16369.720000000001,0.0,1207.8608333333334,14836.94,0.0006685480489153321,1532.7800000000007,0.10330836412359964
Imaging,PRV004,Provider Group 04,Commercial,16,14492.09,16640.91,0.0,905.755625,11947.33,0.000668444729366959,4693.58,0.3928559770258292
Inpatient,PRV004,Provider Group 04,Exchange,4,14484.4,27284.199999999997,0.25,3621.1,23554.57,0.0006680900296674103,3729.6299999999974,0.15833997394136243
Outpatient,PRV028,Provider Group 28,Managed Medicaid,20,14454.35,18363.03,0.1,722.7175,22466.19,0.0006667039794760662,-4103.16,-0.18263710936300281
Imaging,PRV039,Provider Group 39,Commercial,22,14358.33,17609.79,0.09090909090909091,652.6513636363636,13030.949999999999,0.0006622750763355381,4578.840000000002,0.3513819023171758
Outpatient,PRV023,Provider Group 23,Exchange,13,14327.400000000001,17121.4,0.07692307692307693,1102.1076923076923,14577.12,0.0006608484363216188,2544.2800000000007,0.17453927799181185
Imaging,PRV017,Provider Group 17,Commercial,20,14306.59,17420.67,0.05,715.3295,12987.29,0.0006598885792673136,4433.379999999997,0.3413629787276635
Emergency,PRV030,Provider Group 30,Medicare Advantage,11,14294.53,16042.66,0.0,1299.5027272727273,14010.79,0.0006593323141988407,2031.869999999999,0.14502180105475843
Inpatient,PRV026,Provider Group 26,Exchange,3,14224.859999999999,21959.57,0.3333333333333333,4741.62,17342.22,0.0006561187994956476,4617.3499999999985,0.2662490730713829
Outpatient,PRV002,Provider Group 02,Managed Medicaid,19,14202.58,19086.82,0.10526315789473684,747.5042105263158,23710.1,0.0006550911389877226,-4623.279999999999,-0.19499200762544228
Emergency,PRV020,Provider Group 20,Medicare Advantage,13,14191.52,16716.86,0.07692307692307693,1091.6553846153847,15640.32,0.0006545809987176305,1076.5400000000009,0.06883107251002543
Professional,PRV032,Provider Group 32,Commercial,60,14115.74,17298.54,0.06666666666666667,235.26233333333332,13763.93,0.0006510856614963306,3534.6100000000006,0.256802381296621
Imaging,PRV008,Provider Group 08,Commercial,24,14063.77,16460.06,0.041666666666666664,585.9904166666666,12740.65,0.0006486885557244785,3719.4100000000017,0.29193251521704167
Emergency,PRV027,Provider Group 27,Medicare Advantage,15,14055.89,18982.41,0.2,937.0593333333333,18788.79,0.0006483250923132374,193.61999999999898,0.010305080848740072
Outpatient,PRV005,Provider Group 05,Managed Medicaid,15,14018.23,17664.98,0.13333333333333333,934.5486666666667,22556.82,0.0006465880324062151,-4891.84,-0.2168674485144626
Outpatient,PRV030,Provider Group 30,Exchange,11,13984.24,17354.22,0.09090909090909091,1271.2945454545454,14691.57,0.0006450202505092503,2662.6500000000015,0.18123658669563578
Inpatient,PRV025,Provider Group 25,Managed Medicaid,4,13936.98,17929.480000000003,0.25,3484.245,21760.14,0.000642840392537772,-3830.659999999996,-0.1760402276823585
Emergency,PRV038,Provider Group 38,Medicare Advantage,13,13832.94,17001.260000000002,0.07692307692307693,1064.0723076923077,15717.11,0.0006380415685142296,1284.1500000000015,0.08170395193518411
Emergency,PRV004,Provider Group 04,Managed Medicaid,13,13702.0,20834.63,0.15384615384615385,1054.0,23842.7,0.0006320019874142427,-3008.0699999999997,-0.12616314427476752
Professional,PRV013,Provider Group 13,Commercial,65,13614.11,15884.47,0.015384615384615385,209.44784615384617,12456.55,0.0006279480788845508,3427.92,0.2751901609996347
Emergency,PRV037,Provider Group 37,Medicare Advantage,12,13571.82,16946.7,0.08333333333333333,1130.985,15385.66,0.0006259974611610252,1561.0400000000009,0.10146071081773553
Outpatient,PRV022,Provider Group 22,Managed Medicaid,18,13525.44,16179.65,0.05555555555555555,751.4133333333334,18395.86,0.0006238581930121219,-2216.210000000001,-0.12047330214515663
Emergency,PRV039,Provider Group 39,Exchange,7,13513.44,15558.39,0.0,1930.4914285714287,11325.63,0.0006233046954315518,4232.76,0.37373285194730893
Outpatient,PRV021,Provider Group 21,Managed Medicaid,21,13487.32,16599.07,0.09523809523809523,642.2533333333333,19630.28,0.0006220999156978444,-3031.209999999999,-0.15441501598550808
Outpatient,PRV015,Provider Group 15,Managed Medicaid,19,13456.82,15855.210000000001,0.05263157894736842,708.2536842105263,18212.56,0.0006206931093472288,-2357.3500000000004,-0.1294354006246239
Emergency,PRV040,Provider Group 40,Medicare Advantage,10,13373.67,17741.92,0.1,1337.367,16824.38,0.0006168578323618621,917.5399999999972,0.05453633358257464
Outpatient,PRV006,Provider Group 06,Exchange,12,13299.12,14726.67,0.0,1108.26,12487.720000000001,0.0006134192286425707,2238.949999999999,0.17929213659499083
Emergency,PRV040,Provider Group 40,Managed Medicaid,10,13241.9,15596.54,0.1,1324.19,14831.65,0.0006107799676792191,764.8900000000012,0.05157147047024446
Professional,PRV012,Provider Group 12,Medicare Advantage,46,13113.21,15002.51,0.0,285.0697826086956,13949.55,0.000604844167375589,1052.960000000001,0.07548343853385958
Outpatient,PRV027,Provider Group 27,Managed Medicaid,18,13097.1,14974.869999999999,0.05555555555555555,727.6166666666667,16991.74,0.0006041010968736738,-2016.8700000000026,-0.11869708458345068
Emergency,PRV029,Provider Group 29,Medicare Advantage,11,13023.63,14678.49,0.0,1183.9663636363637,15736.82,0.0006007123079366335,-1058.33,-0.06725183359789334
Imaging,PRV027,Provider Group 27,Commercial,22,13010.79,14910.2,0.0,591.3995454545455,11138.16,0.0006001200655254236,3772.040000000001,0.338659168121126
Imaging,PRV020,Provider Group 20,Commercial,19,12992.09,14873.52,0.0,683.7942105263159,11065.78,0.0005992575317957019,3807.74,0.34410046106103676
Outpatient,PRV031,Provider Group 31,Managed Medicaid,21,12819.86,15441.59,0.047619047619047616,610.4695238095238,17955.64,0.0005913134577705703,-2514.0499999999993,-0.1400145024070431
Professional,PRV029,Provider Group 29,Medicare Advantage,43,12801.93,15084.369999999999,0.046511627906976744,297.7193023255814,14820.56,0.0005904864401356018,263.8099999999995,0.017800272054497232
Emergency,PRV022,Provider Group 22,Medicare Advantage,9,12783.0,14398.76,0.0,1420.3333333333333,12767.77,0.0005896132977022525,1630.9899999999998,0.12774274599244814
Emergency,PRV028,Provider Group 28,Managed Medicaid,11,12655.61,14250.78,0.0,1150.51,16066.21,0.0005837374596365176,-1815.4299999999985,-0.11299678019893918
Outpatient,PRV040,Provider Group 40,Exchange,12,12645.470000000001,14570.21,0.0,1053.7891666666667,12521.65,0.0005832697541809359,2048.5599999999995,0.16360144230193302
Professional,PRV016,Provider Group 16,Commercial,58,12632.02,14873.65,0.034482758620689655,217.7934482758621,11300.94,0.0005826493756427136,3572.709999999999,0.31614272795006426
Professional,PRV018,Provider Group 18,Medicare Advantage,38,12629.23,15121.58,0.02631578947368421,332.34815789473686,14827.32,0.0005825206874552311,294.2600000000002,0.019845798161771663
Outpatient,PRV007,Provider Group 07,Managed Medicaid,17,12607.119999999999,15583.119999999999,0.058823529411764705,741.595294117647,17944.5,0.0005815008681630307,-2361.380000000001,-0.13159352447825245
Emergency,PRV018,Provider Group 18,Managed Medicaid,13,12583.94,14217.11,0.0,967.9953846153846,16108.18,0.0005804316953365629,-1891.0699999999997,-0.11739811698155841
Outpatient,PRV033,Provider Group 33,Managed Medicaid,16,12532.58,15456.68,0.0625,783.28625,18824.100000000002,0.000578062725691723,-3367.420000000002,-0.17888876493431302
Outpatient,PRV034,Provider Group 34,Exchange,12,12377.92,17183.45,0.16666666666666666,1031.4933333333333,15224.58,0.0005709290643741427,1958.8700000000008,0.12866496152931647
Emergency,PRV017,Provider Group 17,Managed Medicaid,11,12315.630000000001,17472.18,0.18181818181818182,1119.6027272727274,17228.22,0.0005680559506830003,243.95999999999913,0.014160487850747153
Imaging,PRV040,Provider Group 40,Commercial,23,12260.61,15628.32,0.08695652173913043,533.07,11692.6,0.0005655181642760865,3935.7199999999993,0.3365992165985323
Emergency,PRV038,Provider Group 38,Managed Medicaid,9,12127.1,15013.28,0.1111111111111111,1347.4555555555555,17717.29,0.0005593600424442608,-2704.01,-0.15261984197357498
Imaging,PRV005,Provider Group 05,Commercial,22,12078.49,15080.06,0.09090909090909091,549.0222727272727,11547.27,0.0005571179159949683,3532.789999999999,0.3059415775330445
Outpatient,PRV015,Provider Group 15,Exchange,9,12055.74,14130.82,0.1111111111111111,1339.5266666666666,12442.51,0.0005560685768318043,1688.3099999999995,0.13568886020585874
Imaging,PRV038,Provider Group 38,Commercial,18,12043.39,13570.61,0.0,669.0772222222222,10466.59,0.0005554989355718009,3104.0200000000004,0.29656459267058327
Emergency,PRV001,Provider Group 01,Exchange,4,11793.81,13154.1,0.0,2948.4525,9664.57,0.0005439871083919113,3489.5300000000007,0.3610641756436138
Outpatient,PRV021,Provider Group 21,Exchange,13,11791.78,13413.19,0.0,907.0600000000001,11944.8,0.0005438934750511983,1468.3900000000012,0.12293131739334281
Outpatient,PRV011,Provider Group 11,Exchange,12,11740.34,13164.19,0.0,978.3616666666667,11637.21,0.000541520815422488,1526.9800000000014,0.1312152998871724
Emergency,PRV002,Provider Group 02,Exchange,6,11734.130000000001,12788.28,0.0,1955.6883333333335,11510.27,0.000541234380424543,1278.0100000000002,0.111032147812345
Emergency,PRV005,Provider Group 05,Exchange,9,11715.71,13152.41,0.0,1301.7455555555555,10628.15,0.0005403847616383679,2524.26,0.23750699792532098
Outpatient,PRV024,Provider Group 24,Exchange,12,11659.140000000001,14509.43,0.08333333333333333,971.5950000000001,12683.630000000001,0.000537775481793964,1825.7999999999993,0.14394932680943856
Outpatient,PRV013,Provider Group 13,Exchange,10,11595.01,13422.86,0.0,1159.501,10319.25,0.0005348174984738008,3103.6100000000006,0.3007592606051797
Emergency,PRV012,Provider Group 12,Medicare Advantage,8,11501.65,12794.43,0.0,1437.70625,11285.89,0.0005305112872969657,1508.5400000000009,0.13366602013664858
Outpatient,PRV026,Provider Group 26,Exchange,10,11491.05,13284.07,0.0,1149.105,10235.05,0.0005300223644341288,3049.0200000000004,0.29789986370364585
Emergency,PRV025,Provider Group 25,Managed Medicaid,9,11459.130000000001,12709.56,0.0,1273.2366666666667,13923.6,0.0005285500608698126,-1214.0400000000009,-0.08719296733603385
Outpatient,PRV020,Provider Group 20,Exchange,12,11453.39,15566.650000000001,0.16666666666666666,954.4491666666667,13501.85,0.0005282853045271064,2064.800000000001,0.1529271914589483
Outpatient,PRV016,Provider Group 16,Exchange,10,11417.18,14543.54,0.1,1141.718,12206.45,0.0005266151255777364,2337.09,0.191463529527422
Outpatient,PRV019,Provider Group 19,Managed Medicaid,16,11403.9,13554.76,0.0625,712.74375,16271.73,0.0005260025882552388,-2716.9699999999993,-0.1669748699124186
