provider_id,provider_name,service_category,baseline_paid_amount,simulated_paid_amount,baseline_benchmark_variance,simulated_benchmark_variance,member_months,total_claims,dollar_impact,percent_impact,pmpm_impact,benchmark_variance_impact,scenario_name,risk_rank,scenario_type
PRV028,Provider Group 28,Professional,39295.86,43225.446,7442.16,12016.931000000004,9586,161,3929.586000000003,0.10000000000000007,0.4099296891299815,4574.771000000004,Utilization change +10%,138,utilization_change
PRV025,Provider Group 25,Professional,39266.27,43192.897000000004,6968.0599999999995,11757.264000000005,9556,141,3926.6270000000077,0.1000000000000002,0.41090696944328253,4789.204000000005,Utilization change +10%,139,utilization_change
PRV035,Provider Group 35,Professional,38160.52,41976.572,6145.99,10577.709000000004,9542,144,3816.0520000000033,0.10000000000000009,0.3999216097254248,4431.719000000005,Utilization change +10%,140,utilization_change
PRV040,Provider Group 40,Professional,38149.59,41964.549000000006,6553.11,10953.824000000004,9589,151,3814.95900000001,0.10000000000000027,0.39784742934612677,4400.7140000000045,Utilization change +10%,141,utilization_change
PRV014,Provider Group 14,Professional,37956.34,41751.974,5668.65,10076.773000000005,9579,153,3795.6340000000055,0.10000000000000016,0.3962453283223724,4408.123000000005,Utilization change +10%,142,utilization_change
PRV033,Provider Group 33,Professional,36265.86,39892.446,5564.24,9782.310000000003,9599,156,3626.586000000003,0.10000000000000007,0.37780873007604987,4218.070000000003,Utilization change +10%,143,utilization_change
PRV031,Provider Group 31,Professional,36146.81,39761.491,5059.719999999999,9285.529000000004,9510,169,3614.681000000004,0.10000000000000012,0.38009263932702464,4225.809000000005,Utilization change +10%,144,utilization_change
PRV027,Provider Group 27,Professional,35982.88,39581.168000000005,5258.83,9478.168000000003,9558,149,3598.2880000000077,0.10000000000000023,0.3764687173048763,4219.338000000003,Utilization change +10%,145,utilization_change
PRV024,Provider Group 24,Professional,35855.07,39440.577000000005,5485.65,9781.854000000005,9588,134,3585.507000000005,0.10000000000000014,0.3739577596996251,4296.204000000005,Utilization change +10%,146,utilization_change
PRV011,Provider Group 11,Professional,35594.08,39153.488000000005,5661.41,9935.113000000003,9609,133,3559.408000000003,0.10000000000000007,0.3704243937974818,4273.703000000003,Utilization change +10%,147,utilization_change
PRV031,Provider Group 31,Emergency,35030.28,38533.308000000005,3306.3199999999997,7484.453000000004,9595,34,3503.0280000000057,0.10000000000000017,0.36508890046899484,4178.133000000004,Utilization change +10%,148,utilization_change
PRV003,Provider Group 03,Professional,34585.62,38044.182,6309.29,10650.961000000005,9594,158,3458.561999999998,0.09999999999999994,0.3604921826141336,4341.671000000005,Utilization change +10%,149,utilization_change
PRV015,Provider Group 15,Professional,32688.09,35956.899000000005,4265.8,8217.931000000004,9505,140,3268.8090000000047,0.10000000000000014,0.34390415570752286,3952.131000000004,Utilization change +10%,150,utilization_change
PRV009,Provider Group 09,Imaging,32400.65,35640.715000000004,4870.76,8913.233000000004,9496,53,3240.0650000000023,0.10000000000000006,0.3412031381634375,4042.4730000000036,Utilization change +10%,151,utilization_change
PRV019,Provider Group 19,Professional,31822.99,35005.289000000004,4690.7300000000005,8439.841000000004,9564,148,3182.2990000000027,0.10000000000000007,0.3327372438310333,3749.1110000000035,Utilization change +10%,152,utilization_change
PRV030,Provider Group 30,Professional,31406.64,34547.304000000004,4990.08,8582.834000000003,9568,130,3140.6640000000043,0.10000000000000014,0.3282466555183951,3592.7540000000026,Utilization change +10%,153,utilization_change
PRV023,Provider Group 23,Professional,31342.12,34476.332,5792.74,9747.927000000003,9571,136,3134.212000000003,0.1000000000000001,0.3274696478946822,3955.1870000000035,Utilization change +10%,154,utilization_change
PRV037,Provider Group 37,Professional,31074.41,34181.851,4656.5,8428.643000000004,9562,148,3107.4410000000025,0.10000000000000009,0.32497814264798186,3772.1430000000037,Utilization change +10%,155,utilization_change
PRV015,Provider Group 15,Emergency,30738.94,33812.834,3792.7700000000004,8247.446000000004,9548,34,3073.894000000004,0.10000000000000013,0.32194113950565606,4454.676000000003,Utilization change +10%,156,utilization_change
PRV032,Provider Group 32,Professional,30663.29,33729.619000000006,4440.97,8143.363000000004,9602,151,3066.329000000005,0.10000000000000017,0.3193427410956056,3702.3930000000037,Utilization change +10%,157,utilization_change
PRV007,Provider Group 07,Imaging,30608.36,33669.196,4880.94,8363.953000000003,9514,48,3060.836000000003,0.10000000000000009,0.3217191507252473,3483.0130000000036,Utilization change +10%,158,utilization_change
PRV018,Provider Group 18,Imaging,29607.0,32567.700000000004,4369.07,7845.644000000003,9547,49,2960.7000000000044,0.10000000000000014,0.3101183617890441,3476.5740000000033,Utilization change +10%,159,utilization_change
PRV021,Provider Group 21,Professional,29511.23,32462.353000000003,5566.68,8978.827000000003,9577,151,2951.1230000000032,0.10000000000000012,0.30814691448261494,3412.1470000000027,Utilization change +10%,160,utilization_change
PRV022,Provider Group 22,Professional,29102.54,32012.794,4654.84,8090.296000000004,9602,123,2910.254000000001,0.10000000000000002,0.30308831493438876,3435.4560000000038,Utilization change +10%,161,utilization_change
PRV039,Provider Group 39,Imaging,28829.21,31712.131,5006.73,8396.128000000002,9537,42,2882.921000000002,0.10000000000000007,0.30228803607004323,3389.398000000003,Utilization change +10%,162,utilization_change
PRV004,Provider Group 04,Imaging,28185.81,31004.391000000003,4737.629999999999,8097.517000000003,9578,36,2818.581000000002,0.10000000000000006,0.29427657130925056,3359.8870000000034,Utilization change +10%,163,utilization_change
PRV029,Provider Group 29,Imaging,27949.99,30744.989,2417.8199999999997,5619.890000000002,9584,48,2794.999,0.09999999999999999,0.2916317821368948,3202.0700000000024,Utilization change +10%,164,utilization_change
PRV008,Provider Group 08,Imaging,27687.99,30456.789,3377.2,6568.672000000002,9528,47,2768.798999999999,0.09999999999999996,0.2905960327455918,3191.4720000000025,Utilization change +10%,165,utilization_change
PRV023,Provider Group 23,Imaging,27360.079999999998,30096.088000000003,4259.57,7607.368000000003,9550,48,2736.0080000000053,0.1000000000000002,0.28649298429319425,3347.7980000000034,Utilization change +10%,166,utilization_change
PRV013,Provider Group 13,Professional,27345.64,30080.204,3221.62,6380.964000000003,9607,147,2734.564000000002,0.10000000000000007,0.28464286457791216,3159.344000000003,Utilization change +10%,167,utilization_change
PRV010,Provider Group 10,Imaging,27110.41,29821.451,4051.6600000000003,7132.555000000003,9546,42,2711.041000000001,0.10000000000000005,0.2839975906138698,3080.8950000000027,Utilization change +10%,168,utilization_change
PRV036,Provider Group 36,Imaging,26998.57,29698.427000000003,3667.7999999999997,6717.238000000003,9503,47,2699.8570000000036,0.10000000000000013,0.2841057560770287,3049.4380000000033,Utilization change +10%,169,utilization_change
PRV001,Provider Group 01,Imaging,26939.97,29633.967000000004,4510.5199999999995,7827.587000000002,9529,40,2693.997000000003,0.1000000000000001,0.28271560499527787,3317.0670000000027,Utilization change +10%,170,utilization_change
PRV017,Provider Group 17,Imaging,26883.170000000002,29571.487,4063.7200000000003,7516.402000000004,9528,42,2688.316999999999,0.09999999999999996,0.2821491393786733,3452.6820000000034,Utilization change +10%,171,utilization_change
PRV014,Provider Group 14,Imaging,25930.15,28523.165,4262.820000000001,7370.237000000004,9533,48,2593.0149999999994,0.09999999999999998,0.27200409105213463,3107.417000000003,Utilization change +10%,172,utilization_change
PRV016,Provider Group 16,Professional,24943.0,27437.300000000003,4141.99,7046.658000000002,9599,122,2494.300000000003,0.10000000000000012,0.25984998437337253,2904.6680000000024,Utilization change +10%,173,utilization_change
PRV026,Provider Group 26,Imaging,24174.1,26591.510000000002,3887.14,6742.954000000002,9580,40,2417.4100000000035,0.10000000000000014,0.2523392484342384,2855.8140000000026,Utilization change +10%,174,utilization_change
PRV003,Provider Group 03,Imaging,24162.77,26579.047000000002,2964.6499999999996,5655.403000000002,9383,47,2416.277000000002,0.10000000000000007,0.257516465949057,2690.7530000000024,Utilization change +10%,175,utilization_change
PRV040,Provider Group 40,Imaging,23667.92,26034.712000000003,3829.56,6677.279000000002,9546,50,2366.792000000005,0.10000000000000021,0.2479354703540755,2847.7190000000023,Utilization change +10%,176,utilization_change
PRV038,Provider Group 38,Imaging,23408.39,25749.229000000003,3549.6400000000003,6299.332000000004,9584,38,2340.8390000000036,0.10000000000000016,0.24424446994991691,2749.6920000000036,Utilization change +10%,177,utilization_change
PRV020,Provider Group 20,Imaging,23076.05,25383.655000000002,4214.97,6880.514000000002,9375,40,2307.605000000003,0.10000000000000014,0.24614453333333366,2665.5440000000017,Utilization change +10%,178,utilization_change
PRV027,Provider Group 27,Imaging,22884.25,25172.675000000003,4272.72,6944.518000000003,9537,41,2288.425000000003,0.10000000000000013,0.23995229107685886,2671.7980000000025,Utilization change +10%,179,utilization_change
PRV005,Provider Group 05,Imaging,21915.93,24107.523,4109.65,6892.714000000002,9500,41,2191.5930000000008,0.10000000000000003,0.2306940000000001,2783.064000000002,Utilization change +10%,180,utilization_change
PRV028,Provider Group 28,Imaging,20504.89,22555.379,3655.44,5992.065000000002,9594,45,2050.4890000000014,0.10000000000000007,0.21372618303106122,2336.6250000000023,Utilization change +10%,181,utilization_change
PRV011,Provider Group 11,Imaging,19956.71,21952.381,1493.2599999999998,3872.495000000002,9445,38,1995.671000000002,0.1000000000000001,0.21129391212281654,2379.2350000000024,Utilization change +10%,182,utilization_change
PRV012,Provider Group 12,Imaging,19308.36,21239.196,1084.91,3390.582000000002,9547,38,1930.8359999999993,0.09999999999999996,0.2022453126636639,2305.6720000000023,Utilization change +10%,183,utilization_change
PRV025,Provider Group 25,Pharmacy,19231.54,21154.694000000003,2988.8599999999997,5214.856000000002,9602,99,1923.1540000000023,0.10000000000000012,0.20028681524682382,2225.996000000002,Utilization change +10%,184,utilization_change
PRV025,Provider Group 25,Imaging,19101.35,21011.485,1402.72,3619.5430000000024,9566,33,1910.135000000002,0.10000000000000012,0.19967959439682229,2216.823000000002,Utilization change +10%,185,utilization_change
PRV022,Provider Group 22,Imaging,18793.88,20673.268000000004,2993.5600000000004,5375.6240000000025,9584,45,1879.3880000000026,0.10000000000000013,0.1960964106844744,2382.064000000002,Utilization change +10%,186,utilization_change
PRV035,Provider Group 35,Imaging,18627.31,20490.041,2428.76,4744.063000000002,9583,38,1862.7309999999998,0.09999999999999998,0.19437869143274547,2315.3030000000017,Utilization change +10%,187,utilization_change
PRV031,Provider Group 31,Imaging,18506.83,20357.513000000003,2900.25,5034.225000000002,9585,45,1850.683000000001,0.10000000000000003,0.1930811684924362,2133.975000000002,Utilization change +10%,188,utilization_change
PRV015,Provider Group 15,Imaging,18496.01,20345.611,3074.7400000000002,5148.922000000001,9540,34,1849.6010000000024,0.10000000000000014,0.19387851153039856,2074.182000000001,Utilization change +10%,189,utilization_change
PRV024,Provider Group 24,Imaging,18163.05,19979.355000000003,3032.56,5088.678000000002,9464,29,1816.305000000004,0.10000000000000021,0.19191726542688123,2056.1180000000018,Utilization change +10%,190,utilization_change
PRV004,Provider Group 04,Pharmacy,17340.87,19074.957000000002,2252.2799999999997,4268.783000000002,9522,73,1734.0870000000032,0.10000000000000019,0.18211373660995622,2016.5030000000024,Utilization change +10%,191,utilization_change
PRV019,Provider Group 19,Imaging,17334.34,19067.774,2903.5,4901.519000000002,9470,32,1733.434000000001,0.10000000000000006,0.18304477296726515,1998.019000000002,Utilization change +10%,192,utilization_change
PRV036,Provider Group 36,Pharmacy,16853.09,18538.399,2738.01,4651.437000000002,9548,85,1685.309000000001,0.10000000000000006,0.17650911185588616,1913.4270000000015,Utilization change +10%,193,utilization_change
PRV026,Provider Group 26,Pharmacy,16487.64,18136.404000000002,3144.88,5097.192000000002,9608,80,1648.7640000000029,0.10000000000000017,0.17160324729392204,1952.3120000000017,Utilization change +10%,194,utilization_change
PRV032,Provider Group 32,Imaging,16312.210000000001,17943.431,2631.31,4693.906000000002,9556,44,1631.2209999999995,0.09999999999999996,0.1707012348262871,2062.596000000002,Utilization change +10%,195,utilization_change
PRV006,Provider Group 06,Imaging,16181.16,17799.276,894.8699999999999,2761.5350000000017,9475,36,1618.1160000000018,0.10000000000000012,0.1707774142480213,1866.6650000000018,Utilization change +10%,196,utilization_change
PRV020,Provider Group 20,Pharmacy,15860.7,17446.77,2522.64,4400.749000000002,9610,78,1586.0699999999997,0.09999999999999998,0.1650437044745057,1878.1090000000017,Utilization change +10%,197,utilization_change
PRV018,Provider Group 18,Pharmacy,15818.62,17400.482,2094.7799999999997,3937.9860000000017,9579,75,1581.8619999999992,0.09999999999999994,0.1651385322058669,1843.206000000002,Utilization change +10%,198,utilization_change
PRV030,Provider Group 30,Imaging,15596.880000000001,17156.568000000003,2165.5099999999998,4174.823000000001,9530,35,1559.688000000002,0.10000000000000012,0.16366086044071373,2009.3130000000015,Utilization change +10%,199,utilization_change
PRV024,Provider Group 24,Pharmacy,15393.23,16932.553,2535.5400000000004,4334.736000000002,9493,74,1539.3230000000003,0.10000000000000002,0.1621534815126936,1799.1960000000013,Utilization change +10%,200,utilization_change
PRV002,Provider Group 02,Imaging,15352.68,16887.948,3379.67,5118.413000000001,9599,26,1535.268,0.1,0.15994041045942287,1738.7430000000013,Utilization change +10%,201,utilization_change
PRV017,Provider Group 17,Pharmacy,15303.39,16833.729000000003,2372.15,4363.912000000002,9555,69,1530.3390000000036,0.10000000000000024,0.16016106750392503,1991.762000000002,Utilization change +10%,202,utilization_change
PRV001,Provider Group 01,Pharmacy,15261.09,16787.199,3446.94,5247.464000000002,9588,73,1526.1090000000004,0.10000000000000002,0.15916864831038802,1800.5240000000017,Utilization change +10%,203,utilization_change
PRV034,Provider Group 34,Imaging,14920.220000000001,16412.242000000002,1375.3700000000001,3105.076000000002,9581,28,1492.0220000000008,0.10000000000000005,0.1557271683540341,1729.7060000000017,Utilization change +10%,204,utilization_change
PRV033,Provider Group 33,Imaging,14484.039999999999,15932.444000000001,2254.37,3898.0290000000014,9540,30,1448.4040000000023,0.10000000000000016,0.15182431865828117,1643.6590000000015,Utilization change +10%,205,utilization_change
PRV016,Provider Group 16,Imaging,14381.38,15819.518000000002,2830.42,4561.415000000002,9536,31,1438.1380000000026,0.10000000000000019,0.15081145134228216,1730.9950000000017,Utilization change +10%,206,utilization_change
PRV005,Provider Group 05,Pharmacy,14195.4,15614.94,2313.07,4045.637000000002,9556,77,1419.5400000000009,0.10000000000000006,0.1485496023440771,1732.5670000000018,Utilization change +10%,207,utilization_change
PRV037,Provider Group 37,Pharmacy,14133.18,15546.498000000001,2544.5299999999997,4152.464000000001,9598,79,1413.3180000000011,0.10000000000000007,0.14725130235465733,1607.934000000001,Utilization change +10%,208,utilization_change
PRV033,Provider Group 33,Pharmacy,14096.74,15506.414,2188.3900000000003,3852.3560000000016,9573,83,1409.674000000001,0.10000000000000006,0.14725519690797043,1663.9660000000013,Utilization change +10%,209,utilization_change
PRV014,Provider Group 14,Pharmacy,13878.22,15266.042000000001,2371.6600000000003,4033.6430000000014,9502,82,1387.822000000002,0.10000000000000014,0.1460557777310042,1661.983000000001,Utilization change +10%,210,utilization_change
PRV037,Provider Group 37,Imaging,13633.0,14996.300000000001,2341.89,3949.2520000000013,9528,30,1363.300000000001,0.10000000000000007,0.14308354324097408,1607.3620000000014,Utilization change +10%,211,utilization_change
PRV011,Provider Group 11,Pharmacy,13589.26,14948.186000000002,2315.63,3882.5470000000014,9557,72,1358.9260000000013,0.10000000000000009,0.14219169195354203,1566.9170000000013,Utilization change +10%,212,utilization_change
PRV034,Provider Group 34,Pharmacy,13533.8,14887.18,2177.9100000000003,3715.3630000000016,9507,77,1353.380000000001,0.10000000000000007,0.14235615861996434,1537.4530000000013,Utilization change +10%,213,utilization_change
PRV040,Provider Group 40,Pharmacy,13526.01,14878.611,1806.5900000000001,3386.7850000000017,9603,81,1352.6010000000006,0.10000000000000005,0.14085192127460175,1580.1950000000015,Utilization change +10%,214,utilization_change
PRV035,Provider Group 35,Pharmacy,13471.16,14818.276000000002,1909.44,3475.2610000000013,9523,76,1347.1160000000018,0.10000000000000013,0.14145920403234294,1565.8210000000013,Utilization change +10%,215,utilization_change
PRV007,Provider Group 07,Pharmacy,12990.62,14289.682,1919.85,3482.5810000000015,9573,73,1299.062,0.09999999999999999,0.13570061631672412,1562.7310000000016,Utilization change +10%,216,utilization_change
PRV038,Provider Group 38,Pharmacy,12673.85,13941.235,2018.72,3509.7480000000014,9535,73,1267.3850000000002,0.10000000000000002,0.13291924488725748,1491.0280000000014,Utilization change +10%,217,utilization_change
PRV021,Provider Group 21,Imaging,12629.6,13892.560000000001,1727.0600000000002,3221.151000000001,9422,37,1262.960000000001,0.10000000000000007,0.13404372744640214,1494.091000000001,Utilization change +10%,218,utilization_change
PRV028,Provider Group 28,Pharmacy,12622.53,13884.783000000001,2892.03,4359.118000000001,9523,71,1262.2530000000006,0.10000000000000005,0.13254783156568314,1467.088000000001,Utilization change +10%,219,utilization_change
PRV023,Provider Group 23,Pharmacy,12581.49,13839.639000000001,1767.68,3289.162000000001,9538,71,1258.1490000000013,0.1000000000000001,0.131909100440344,1521.482000000001,Utilization change +10%,220,utilization_change
PRV008,Provider Group 08,Pharmacy,12547.89,13802.679,1767.3700000000001,3230.0470000000014,9525,62,1254.7890000000007,0.10000000000000006,0.13173637795275597,1462.6770000000013,Utilization change +10%,221,utilization_change
PRV009,Provider Group 09,Pharmacy,12514.52,13765.972000000002,2032.8400000000001,3553.3590000000017,9563,73,1251.4520000000011,0.10000000000000009,0.13086395482589158,1520.5190000000016,Utilization change +10%,222,utilization_change
PRV027,Provider Group 27,Pharmacy,12449.33,13694.263,1292.18,2763.4750000000017,9606,75,1244.933000000001,0.10000000000000007,0.12959952113262554,1471.2950000000017,Utilization change +10%,223,utilization_change
PRV013,Provider Group 13,Pharmacy,11902.4,13092.640000000001,1932.4399999999998,3317.903000000001,9609,86,1190.2400000000016,0.10000000000000014,0.12386720782599663,1385.4630000000013,Utilization change +10%,224,utilization_change
PRV006,Provider Group 06,Pharmacy,11902.05,13092.255000000001,1811.7599999999998,3174.487000000001,9493,68,1190.2050000000017,0.10000000000000016,0.12537711998314566,1362.7270000000012,Utilization change +10%,225,utilization_change
PRV022,Provider Group 22,Pharmacy,11854.37,13039.807,1897.79,3251.389000000001,9580,70,1185.437,0.09999999999999998,0.12374081419624217,1353.599000000001,Utilization change +10%,226,utilization_change
PRV010,Provider Group 10,Pharmacy,11756.03,12931.633000000002,2116.83,3564.915000000002,9532,73,1175.603000000001,0.10000000000000007,0.12333224926563166,1448.0850000000019,Utilization change +10%,227,utilization_change
PRV002,Provider Group 02,Pharmacy,11654.31,12819.741000000002,1710.8799999999999,3188.485000000001,9608,69,1165.4310000000023,0.1000000000000002,0.1212979808492925,1477.6050000000012,Utilization change +10%,228,utilization_change
PRV015,Provider Group 15,Pharmacy,11300.4,12430.44,1967.04,3280.576000000001,9606,70,1130.0400000000009,0.10000000000000007,0.11763897564022495,1313.536000000001,Utilization change +10%,229,utilization_change
PRV013,Provider Group 13,Imaging,11265.14,12391.654,2240.23,3692.3220000000015,9516,33,1126.514000000001,0.1000000000000001,0.11838104245481305,1452.0920000000015,Utilization change +10%,230,utilization_change
PRV039,Provider Group 39,Pharmacy,11228.46,12351.306,1628.8500000000001,2974.3680000000013,9555,59,1122.8460000000014,0.10000000000000013,0.11751397174254331,1345.5180000000012,Utilization change +10%,231,utilization_change
PRV016,Provider Group 16,Pharmacy,11113.73,12225.103000000001,1894.3100000000002,3191.8320000000012,9570,67,1111.3730000000014,0.10000000000000013,0.11613092998955082,1297.522000000001,Utilization change +10%,232,utilization_change
PRV032,Provider Group 32,Pharmacy,11084.08,12192.488000000001,1841.26,3097.458000000001,9603,69,1108.4080000000013,0.10000000000000012,0.11542309694887028,1256.198000000001,Utilization change +10%,233,utilization_change
PRV003,Provider Group 03,Pharmacy,11067.57,12174.327000000001,1967.48,3247.4170000000013,9576,68,1106.7570000000014,0.10000000000000013,0.11557612781954903,1279.9370000000013,Utilization change +10%,234,utilization_change
PRV012,Provider Group 12,Pharmacy,10667.98,11734.778,1386.65,2637.6360000000013,9451,59,1066.7980000000007,0.10000000000000007,0.11287673262088675,1250.9860000000012,Utilization change +10%,235,utilization_change
PRV029,Provider Group 29,Pharmacy,10281.39,11309.529,353.55000000000007,1613.5370000000012,9514,61,1028.139000000001,0.1000000000000001,0.10806590287996648,1259.987000000001,Utilization change +10%,236,utilization_change
PRV021,Provider Group 21,Pharmacy,10098.14,11107.954000000002,2355.29,3557.4460000000013,9588,77,1009.8140000000021,0.10000000000000021,0.10532060909470194,1202.1560000000013,Utilization change +10%,237,utilization_change
PRV019,Provider Group 19,Pharmacy,9551.34,10506.474,1891.62,2993.335000000001,9566,60,955.134,0.1,0.09984674890236253,1101.715000000001,Utilization change +10%,238,utilization_change
PRV031,Provider Group 31,Pharmacy,8288.69,9117.559000000001,1089.13,2131.159000000001,9594,62,828.8690000000006,0.10000000000000006,0.08639451740671258,1042.029000000001,Utilization change +10%,239,utilization_change
PRV030,Provider Group 30,Pharmacy,7860.94,8647.034,1064.6699999999998,1956.5030000000006,9584,53,786.094,0.1,0.08202149415692822,891.8330000000008,Utilization change +10%,240,utilization_change
PRV026,Provider Group 26,Lab,4580.09,5038.099,631.73,1172.6970000000006,9529,46,458.009,0.1,0.048064749711407284,540.9670000000006,Utilization change +10%,241,utilization_change
PRV009,Provider Group 09,Lab,4062.75,4469.025000000001,744.9499999999999,1214.9690000000003,9574,44,406.27500000000055,0.10000000000000013,0.04243524127846256,470.01900000000035,Utilization change +10%,242,utilization_change
PRV017,Provider Group 17,Lab,3751.16,4126.276,714.67,1217.7540000000004,9608,38,375.116,0.1,0.03904204829308909,503.0840000000004,Utilization change +10%,243,utilization_change
PRV018,Provider Group 18,Lab,3706.82,4077.5020000000004,393.45,832.1960000000004,9483,35,370.68200000000024,0.10000000000000006,0.03908910682273545,438.7460000000004,Utilization change +10%,244,utilization_change
PRV001,Provider Group 01,Lab,3606.51,3967.1610000000005,512.76,920.7120000000003,9509,38,360.6510000000003,0.10000000000000007,0.03792733200126199,407.95200000000034,Utilization change +10%,245,utilization_change
PRV025,Provider Group 25,Lab,3597.52,3957.2720000000004,456.7199999999999,883.1630000000004,9529,41,359.7520000000004,0.10000000000000012,0.037753384405499045,426.44300000000044,Utilization change +10%,246,utilization_change
PRV036,Provider Group 36,Lab,3552.54,3907.7940000000003,471.26,889.0860000000004,9517,42,355.25400000000036,0.1000000000000001,0.03732835977724076,417.82600000000036,Utilization change +10%,247,utilization_change
PRV020,Provider Group 20,Lab,3529.38,3882.318,650.23,1056.3540000000005,9542,33,352.9380000000001,0.10000000000000002,0.03698784321945086,406.1240000000005,Utilization change +10%,248,utilization_change
PRV006,Provider Group 06,Lab,3524.3,3876.7300000000005,831.9599999999999,1238.7030000000002,9474,40,352.4300000000003,0.10000000000000007,0.037199704454296,406.7430000000003,Utilization change +10%,249,utilization_change
PRV040,Provider Group 40,Lab,3496.93,3846.6230000000005,383.9,791.2080000000003,9507,43,349.69300000000067,0.1000000000000002,0.03678268644156944,407.30800000000033,Utilization change +10%,250,utilization_change
PRV035,Provider Group 35,Lab,3304.88,3635.3680000000004,698.6600000000001,1077.7130000000004,9585,31,330.4880000000003,0.10000000000000009,0.034479707876891,379.05300000000034,Utilization change +10%,251,utilization_change
PRV039,Provider Group 39,Lab,3290.25,3619.275,520.47,925.7010000000004,9478,38,329.0250000000001,0.10000000000000003,0.03471460223675882,405.23100000000034,Utilization change +10%,252,utilization_change
PRV023,Provider Group 23,Lab,3238.83,3562.713,695.3199999999999,1059.9870000000003,9548,37,323.88300000000027,0.10000000000000009,0.03392155425219944,364.66700000000037,Utilization change +10%,253,utilization_change
PRV032,Provider Group 32,Lab,3172.2799999999997,3489.5080000000003,485.71999999999997,845.3250000000004,9416,40,317.2280000000005,0.10000000000000017,0.03369031435853871,359.6050000000004,Utilization change +10%,254,utilization_change
PRV005,Provider Group 05,Lab,3168.96,3485.856,684.7199999999999,1052.9220000000003,9497,39,316.8960000000002,0.10000000000000006,0.033368010950826595,368.20200000000034,Utilization change +10%,255,utilization_change
PRV030,Provider Group 30,Lab,3079.9900000000002,3387.9890000000005,430.42,795.5710000000004,9599,35,307.99900000000025,0.10000000000000007,0.03208657151786647,365.15100000000035,Utilization change +10%,256,utilization_change
PRV004,Provider Group 04,Lab,3008.31,3309.141,461.65000000000003,844.2020000000003,9511,27,300.83100000000013,0.10000000000000005,0.03162979707706867,382.5520000000003,Utilization change +10%,257,utilization_change
PRV029,Provider Group 29,Lab,2980.75,3278.8250000000003,283.6500000000001,621.1790000000004,9574,33,298.0750000000003,0.10000000000000009,0.031133799874660566,337.52900000000034,Utilization change +10%,258,utilization_change
PRV007,Provider Group 07,Lab,2973.67,3271.0370000000003,205.67999999999995,549.2600000000002,9483,30,297.3670000000002,0.10000000000000006,0.03135790361699886,343.58000000000027,Utilization change +10%,259,utilization_change
PRV034,Provider Group 34,Lab,2804.63,3085.0930000000003,410.52000000000004,738.2310000000004,9464,37,280.4630000000002,0.10000000000000006,0.029634721048182606,327.7110000000004,Utilization change +10%,260,utilization_change
PRV027,Provider Group 27,Lab,2801.7,3081.8700000000003,289.06000000000006,608.2700000000003,9506,37,280.1700000000005,0.1000000000000002,0.029472964443509417,319.21000000000026,Utilization change +10%,261,utilization_change
PRV015,Provider Group 15,Lab,2739.67,3013.637,534.4499999999999,852.5110000000003,9449,34,273.9670000000001,0.10000000000000003,0.02899428510953541,318.0610000000004,Utilization change +10%,262,utilization_change
PRV038,Provider Group 38,Lab,2719.68,2991.648,619.4,929.0930000000003,9466,32,271.9680000000003,0.10000000000000012,0.02873103739699982,309.6930000000003,Utilization change +10%,263,utilization_change
PRV013,Provider Group 13,Lab,2706.22,2976.842,393.74000000000007,706.2570000000003,9544,44,270.6220000000003,0.10000000000000012,0.02835519698239735,312.5170000000002,Utilization change +10%,264,utilization_change
PRV008,Provider Group 08,Lab,2705.93,2976.523,377.5,698.2810000000003,9560,36,270.5930000000003,0.10000000000000012,0.028304707112970742,320.7810000000003,Utilization change +10%,265,utilization_change
PRV024,Provider Group 24,Lab,2677.05,2944.755,469.73,774.9140000000003,9493,30,267.7049999999999,0.09999999999999996,0.028200252817865788,305.1840000000003,Utilization change +10%,266,utilization_change
PRV016,Provider Group 16,Lab,2645.62,2910.1820000000002,400.78000000000003,717.3410000000002,9466,35,264.56200000000035,0.10000000000000014,0.027948658356222306,316.5610000000002,Utilization change +10%,267,utilization_change
PRV037,Provider Group 37,Lab,2645.31,2909.8410000000003,507.91,812.5080000000004,9460,30,264.5310000000004,0.10000000000000016,0.02796310782241019,304.59800000000035,Utilization change +10%,268,utilization_change
PRV014,Provider Group 14,Lab,2488.63,2737.4930000000004,381.21,687.6240000000003,9575,34,248.86300000000028,0.10000000000000012,0.025990913838120133,306.41400000000027,Utilization change +10%,269,utilization_change
PRV012,Provider Group 12,Lab,2370.72,2607.7920000000004,194.39000000000001,469.26300000000026,9607,30,237.07200000000057,0.10000000000000026,0.024677006349536856,274.8730000000003,Utilization change +10%,270,utilization_change
PRV031,Provider Group 31,Lab,2316.03,2547.6330000000003,319.14,584.1060000000002,9596,36,231.60300000000007,0.10000000000000002,0.024135368903709885,264.96600000000024,Utilization change +10%,271,utilization_change
PRV002,Provider Group 02,Lab,2299.39,2529.329,489.27,781.0670000000003,9418,26,229.9390000000003,0.10000000000000014,0.024414843915905746,291.79700000000037,Utilization change +10%,272,utilization_change
PRV003,Provider Group 03,Lab,2269.82,2496.802,237.64999999999995,498.9510000000002,9423,34,226.98199999999997,0.09999999999999998,0.024088082351692665,261.3010000000003,Utilization change +10%,273,utilization_change
PRV021,Provider Group 21,Lab,2237.24,2460.964,252.14000000000001,527.7360000000002,9555,38,223.72400000000016,0.10000000000000007,0.02341433804290949,275.59600000000023,Utilization change +10%,274,utilization_change
